pathway	pval	padj	log2err	ES	NES	size	leadingEdge	signedlogp	NAME
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	0.029933481	0.106754106	0.276500599	-0.447743776	-1.401331482	117	FGF1,TREM2,IGF1,ADCYAP1R1,APOC2,AVPR1A,WNT4,BMP6,NR1H3,STAR,CD244,DAB2,ABCD2,SLC4A4,CES1,NNMT,CD74,IFNG,TMSB4X,P2RX7,MLXIPL,APOA1,MLYCD,PTH1R,MAS1,PARK7,TWIST1,GPD1,SNCA,PPARG,PPARD,CLYBL,STK11,NR1H2,NR4A3,PID1,RCVRN	-1.523842773	GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.02978236	0.106393462	0.28201335	-0.452645148	-1.392018101	99	SPARC,RHOJ,SMOC2,VEGFC,FGF1,TEK,ADGRA2,KDR,CCBE1,SRPX2,FLT4,ATOH8,TDGF1,AKT3,TGFB1,PIK3CD,PROX1,FOXP1,TMSB4X,LGMN,RRAS	-1.526040896	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
GOBP_POSITIVE_REGULATION_OF_SECRETION	0.029774127	0.106393462	0.266350657	-0.390201441	-1.287786928	258	C1QTNF1,SCIN,CXCL12,VEGFC,RGCC,TREM2,LEP,FFAR4,IGF1,ANG,FRMD4A,KLRC2,VSNL1,AVPR1A,BMP6,AQP1,CACNA1H,KCNN4,EDN3,MIF,SYK,GHRL,ADAM8,CACNA1G,XBP1,GPR68,DAB2,GDNF,CD33,TACR1,CAPN10,INHBA,TGFB3,C1QTNF3,BLK,TGFB1,SCAMP5,CYBA,IFNG,SPP1,SMPD3,HLA-DRB1,GNAI2,TLR4,P2RX7,FGR,SOX11,FOXL2,ADORA2A,DTNBP1,VPS4A,TRH,RPH3AL,CD38,HLA-F,CYP19A1,RASL10B,SNCA,PPARG,PPARD,ITGAM,NR1H2,PLA2G10,SOX4,ZP3,STX4,PLA2G6,KMO,PPIA,IL1B,BAD	-1.526160959	GOBP_POSITIVE_REGULATION_OF_SECRETION
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	0.029719548	0.106329937	0.352487858	-0.42667853	-1.38245827	169	RGS4,SFRP2,ACVRL1,WFDC1,SCGB3A1,DCSTAMP,HYAL1,DACT3,MT3,BCL11A,BCL2,SEMA4A,GJA1,GREM1,DAB2,CDKL3,INHBA,ST7L,TGFB1,ARHGAP4,SLIT3,RGS2,SPP1,CCDC85B,ST20,PI16,BST2,FRZB,SEMA5B,NDUFA13,SEMA3G,BDKRB1,DRAXIN,FHL1,PPARD,SERPINE2,STK11,PPP2R1A,SEMA6B	-1.526957804	GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH
GOCC_MICROVILLUS	0.029691211	0.106282234	0.287857117	-0.472578898	-1.407850201	80	PDGFRA,SPN,TEK,VIL1,PDPN,ICAM2,AOC3,VCAM1,CD302,JAM3,MYO1F,CA9,SLC7A8,TGFB1,NFASC,DPEP1,WWOX,MYO1G	-1.527372083	GOCC_MICROVILLUS
GOBP_MESENCHYMAL_CELL_DEVELOPMENT	0.02953228	0.105766769	0.352487858	-0.474988806	-1.417340472	82	HAND2,SNAI2,HTR2B,ALDH1A2,ANXA6,ENG,EDNRA,BCL2,EDN3,SEMA4A,GDNF,FN1,PEF1,SOX11,SEMA5B,SEMA3G,TWIST1,BMP4,CDH2,NRTN,SEMA6B,FOXC2	-1.529703027	GOBP_MESENCHYMAL_CELL_DEVELOPMENT
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.029320685	0.105115249	0.352487858	-0.632399188	-1.555670061	24	GNG11,CYSLTR2,ADCYAP1R1,GNGT2,GNG2,GNG7	-1.532825888	REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.028669725	0.102990025	0.287857117	-0.454605672	-1.396866758	98	HAND2,MOXD1,DRD4,CTSK,EDNRA,ASIP,BCL2,MAOB,CITED1,SLC16A2,ZEB2,FAH,COMT,SLC16A10,OPN3,SULT1A3,HDC,DUOXA1,DDT,ALDH2,DIO3,PARK7,PDE1B,SNCA,ITGAM,CTSB,SNCAIP,SULT1A1,SLCO1C1,HPN,MAOA,ABAT,NPY,MFSD12,DIO1,ITGB2,DRD2	-1.542576476	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE	0.028665932	0.102990025	0.28201335	-0.44545032	-1.396396054	118	COL1A1,PDGFRB,MMP2,HGF,AXL,HBB,AQP1,KCNA5,BCL2,HP,STK25,SMPD3,GPX1,RPS3,KLF2,IL10,ANKZF1,HMOX1,ZNF580,PARK7,SIRPA,TRPA1,SPHK1,FYN,AIFM1,NR4A3,BAK1,ENDOG,BAD,FKBP1B	-1.542633939	GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE
GOMF_LYASE_ACTIVITY	0.028632025	0.102959019	0.276500599	-0.404700293	-1.313220723	175	SDS,RNASE1,PTGIS,LTC4S,GUCY2D,SRR,HACD4,ALOX5AP,ADCY4,RNASET2,MVD,CA9,PCK1,TBXAS1,CA5B,NPL,ACCS,HMGCL,PPCDC,ADCY2,CA11,DDTL,POLL,HDC,RPS3,DDT,AZIN2,FAHD2A,CA4,ME3,SDSL,PCBD2,MLYCD,CA12,GSTM4,NTHL1,PARK7,CD38	-1.543147929	GOMF_LYASE_ACTIVITY
GOBP_REGULATED_EXOCYTOSIS	0.028554696	0.102733096	0.352487858	-0.403302414	-1.317283877	215	SCIN,FOXF1,PTGDS,NKG7,KLRC2,SYT6,FCGR2B,BTK,CD300A,CCR2,LAT2,PRAM1,FES,CACNA1H,CHRNA6,CRHBP,SYK,CLNK,CACNA1G,SYP,SPI1,ADRA2A,PTGDR,CCL3,MILR1,BLK,PIK3CD,NCKAP1L,SCAMP5,RAC2,KIT,P2RX1,LGALS9,CPLX2,GNAI2,HCK,IL13RA2,CD84,P2RX7,FGR,ADORA2A,MICAL1,RAB31,HMOX1,DTNBP1,PRKCB,RPH3AL,SYN1,HLA-F,PLEK,S100A13,SNCA,LAT,ITGAM,RAPGEF4,ZP3,CALM3,SYT15,NR4A3,STX4	-1.54432246	GOBP_REGULATED_EXOCYTOSIS
GOBP_MAINTENANCE_OF_LOCATION	0.028513238	0.102688246	0.271288555	-0.38508465	-1.282183542	297	APLNR,THY1,SCIN,CXCL9,CCL19,FASLG,TREM2,CCL21,LPL,JPH4,LEP,HTR2B,CD19,PLN,APOE,MCOLN2,CAPN3,ANXA6,NR1H3,CCR5,FBN1,F2R,CCR7,CD4,LCK,PLA2G4C,GP1BB,GSN,LIME1,ALKBH7,MSR1,CACNA1C,CCL3,RASA3,GSTO1,FITM1,INSIG1,CHCHD10,CES1,BSCL2,CYBA,CXCL11,NRROS,TMSB10,CXCL10,TMSB4X,NBL1,CAV1,P2RX7,SYNE1,CD36,APOA1,XCL1,IL10,TSPO,BDKRB1,PDE4D,PARK7,TWF2,XCR1,SRGN,TRPA1,GAA,SNCA,PPARG,PTPRC,PPARD,NR1H2,CCDC22,PLA2G10,CALM3,PDIA2,OS9,FTL,HRC	-1.544953456	GOBP_MAINTENANCE_OF_LOCATION
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	0.027967252	0.101225376	0.352487858	-0.483218523	-1.442423304	81	RGS4,KCNE4,SLC43A1,HAMP,MMP9,PLN,DRD4,GPR35,OSR1,REM1,ADRA2A,EPO,GSTO1,COMMD1,RGS2,CAV1,KCNE5,KCNE1,KCNE3,TWIST1,RRAD,CRHR1,SLC43A2,CALM3,FKBP1B,C4orf3,ACTN2,NTSR1,GSTM2,ISCU,DRD2,FKBP1A,PCSK9,CLIC2	-1.553350202	GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	0.027960685	0.101225376	0.352487858	-0.393312946	-1.310561998	303	TCF21,APLNR,SFRP2,CXCR4,HAND2,ADAMTS12,FOXF1,FGF1,NOTCH4,ACVRL1,MEF2C,GPC3,MMP14,TBX2,KDR,HHIP,ENG,RASIP1,GLI3,DCHS1,WNT4,EDNRA,CSF1R,HESX1,ASB2,DLL4,LEF1,BCL2,FZD2,TRIM71,TIE1,ILK,OSR1,CITED1,GATA4,AR,GJA1,GREM1,GDNF,DLC1,WNT2,STARD13,TGFB1,PIK3CD,PROX1,DEAF1,CTHRC1,FOXP1,ITGAX,CTSH,CXCL10,SETDB2,ADAMTS16,GLI2,PLXND1,SOX11,RPS7,SOX18,PGR,NOG,CCM2,TWIST1,LGR5,CTSZ,FUZ,PRKX	-1.553452191	GOBP_EPITHELIAL_TUBE_MORPHOGENESIS
GOBP_TOLERANCE_INDUCTION	0.027727858	0.100597411	0.352487858	-0.615912848	-1.541596912	27	ICOS,CD3E,IL2RA,HAVCR2,LILRB4,BLK,CCR4,LGALS9,PDCD1,HLA-B,HLA-E,IDO1	-1.557083685	GOBP_TOLERANCE_INDUCTION
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.027624309	0.100405648	0.287857117	-0.447561613	-1.40217498	116	FASLG,GZMB,PRF1,CD247,KLRC2,KLRK1,ICAM2,TYROBP,CD48,KIR2DL4,SH2D1A,KIR2DL1,ZAP70,KLRC1,SYK,LCK,CD244,FCGR3A,KIR2DS4,HCST,ITGAL,FCER1G,KLRC3,PIK3CD,RAC2,KLRD1,IFNG,NCR3,LCP2,KIR3DL2,KIR2DL3,HLA-A,PRKCB,HLA-B,HLA-E,SH2D1B,NFATC2,NCR1,LAT,PIK3R5,TNFSF10,KIR3DL1,HLA-C,FYN	-1.558708571	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.027587939	0.10032493	0.352487858	-0.439078014	-1.39005235	133	KCNE4,KCNK17,KCNJ8,ABCC9,PKD2L1,KCNMA1,KCNJ5,KCNMB1,AQP1,KCNA5,KCND3,KCNN4,KCNH3,SLC9C1,GRIK2,KCNN1,KCNA3,SLC12A8,KCNMB2,KCNN3,SLC12A3,KCNK13,KCNE5,KCNE1,LRRC55,SLC9A9,KCNE3,KCNAB3,KCNQ1,SLC12A9,SLC24A4,GRIK4,KCNMB4,KCNJ12,KCNJ1,KCNJ11,SNAP25,KCNC1,GRIK3,KCNAB2,SLC12A5	-1.559280735	GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.027500333	0.100109124	0.352487858	-0.442654444	-1.396805894	130	APLNR,THY1,RAMP3,CXCL9,JPH4,CD19,PLN,CAPN3,DRD4,STAC3,GPR35,F2R,REM1,VMP1,LIME1,ADRA2A,CACNA1C,GSTO1,CYBA,P2RX1,CXCL11,CXCL10,CACNA2D1,XCL1,BDKRB1,PDE4D,RRAD,SNCA,CRHR1,FYN,CALM3,HRC,PLA2G6,BAX,FKBP1B,CEMIP,C4orf3,NTSR1,GSTM2,PTPN6,PDE4B,CORO1A,DRD2,ANK2,GJC2,FKBP1A,JSRP1	-1.560662055	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_ADAPTIVE_THERMOGENESIS	0.02688172	0.098109277	0.287857117	-0.420634334	-1.345072708	146	CXCR4,TRPV2,LEP,FFAR4,FABP4,IRF4,CCR2,NR1H3,EBF2,CMKLR1,ALDH1A1,MFAP2,SYK,GHRL,GJA1,ALPL,GATM,PRDM16,LAMA4,SCD,GADD45G,BSCL2,G0S2,TLR4,HADH,DECR1,CAV1,CD36,PLAC8,HDAC3,RBPJ,TRPV4,ACOT13,UCP2,ZNF423,STK11,NR1H2,WNT10B,FOXC2,IL18R1,DHRS7B,ABHD6,NOVA2,SORL1,ADRB2,SIRT6,THRA,PEMT,ZNF516	-1.57054294	GOBP_ADAPTIVE_THERMOGENESIS
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING	0.026825351	0.097954015	0.352487858	-0.639682949	-1.573587746	24	APLNR,FFAR4,POMC,ADCYAP1R1,RASD2	-1.571454582	GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.026795948	0.097897111	0.352487858	-0.423382891	-1.366407073	164	ABCA8,COX7A1,ABCG2,ABCA6,KCNJ8,ABCA9,COX4I2,ABCC9,ABCA10,COX4I1,SLC26A10,NDUFB7,ATP2A3,ABCD2,NDUFB8,ABCB4,NDUFA1,UQCR10,UQCRC1,NDUFS7,COX7B,NDUFS4,NDUFA2,NDUFA10,COX5B,COX6B1,NDUFA13,TAPBP,NDUFA3,NDUFA4,NDUFB1,NDUFB2,UQCRH,ABCC3,ABCC6,ABCG5,CYB561A3,NDUFS3,COX8A,NDUFS6,NDUFV2,NDUFS5,KCNJ11,NDUFC1,COX5A,NDUFB10,ABCD4,ATP6V0D1,SLC12A5,NDUFB9,NDUFB6,ATP6V1B2,NDUFA6	-1.571930869	GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
WP_RENINANGIOTENSINALDOSTERONE_SYSTEM_RAAS	0.026749973	0.097779572	0.352487858	-0.567646025	-1.51867246	39	CREB3L1,STAR,PLCB2,CTSG,CAMK1,CAMK1G,CYP21A2,CALML5,CALML4,ACE,CAMK2A,CYP11A1,CALM3,CAMK4,AGTR1	-1.572676646	WP_RENINANGIOTENSINALDOSTERONE_SYSTEM_RAAS
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	0.026182967	0.096004214	0.352487858	-0.45360787	-1.431218344	129	CDH11,APLNR,RAMP2,CLDN11,SNAI2,CLDN5,PECAM1,ESAM,GJA4,GJB1,CDH5,DCHS1,JAM3,PTPRO,GJA1,GJC1,CLDN10,CLDN18,HEG1,CDH20	-1.581981134	GOBP_CELL_CELL_JUNCTION_ASSEMBLY
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	0.026114327	0.09580212	0.352487858	-0.369074102	-1.24144598	469	TCF21,MMP2,APLNR,SFRP2,CXCR4,HAND2,HGF,SNAI2,ADAMTS12,VEGFC,FOXF1,FGF1,FGF7,NOTCH4,ACVRL1,COL5A1,MEF2C,FST,GPC3,MMP14,ALDH1A2,TBX2,PDPN,KDR,ITGA5,HHIP,ENG,RASIP1,DACT1,GLI3,ID4,DCHS1,WNT4,EDNRA,CSF1R,HESX1,ASB2,CRYGS,DLL4,LEF1,BCL2,FZD2,TRIM71,TIE1,ILK,OSR1,CITED1,GATA4,AR,GJA1,ROR2,GREM1,DAB2,GDNF,SULF1,DLC1,CA9,WNT2,MLLT3,STARD13,TGFB1,PIK3CD,PROX1,DEAF1,CTHRC1,WNT5B,FOXP1,ARHGAP24,ITGAX,CTSH,CXCL10,SETDB2,ADAMTS16,ASTN2,GLI2	-1.583121161	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM
GOBP_HEART_VALVE_MORPHOGENESIS	0.026039797	0.095578198	0.352487858	-0.535433765	-1.503350194	52	EMILIN1,SNAI2,MEF2C,DCHS1,DLL4,TIE1,ELN,GATA4,ADAMTS9,TGFB1,SLIT3	-1.584362404	GOBP_HEART_VALVE_MORPHOGENESIS
GOBP_CAMERA_TYPE_EYE_DEVELOPMENT	0.025614754	0.094115621	0.287857117	-0.389690178	-1.293924583	284	PDGFRB,SERPINF1,PDGFRA,THY1,ARHGEF15,COL8A1,RHOJ,FLT1,ZEB1,ACVRL1,VSTM4,VIM,ALDH1A2,TBX2,PRPH2,KDR,GLI3,PFDN5,FBN1,HESX1,CRYGS,DLL4,MAF,CRYBB3,GJA1,NR2E3,CDKN1C,INHBA,WNT2,CRYBB1,CACNA1C,MTERF4,MAX,NDP,PROX1,FZD4,WNT5B,EFEMP1,ATP8A2,MAB21L2,FKBP8,RPL24,ATOH7,SOX11,FOXL2,RORB,COL8A2,DTNBP1,DIO3,AQP5,TWIST1	-1.591509809	GOBP_CAMERA_TYPE_EYE_DEVELOPMENT
GOBP_STEROID_METABOLIC_PROCESS	0.025614754	0.094115621	0.287857117	-0.393198345	-1.300178805	261	PDGFRA,IGFBP7,SNAI2,CETP,APOC1,FGF1,FAXDC2,LEP,DKK3,HSD11B1,APOE,SCARF1,WNT4,MT3,BMP6,APOBR,STAR,CACNA1H,CEBPA,MVD,RDH5,DAB2,NR5A2,SDR42E2,HSD17B8,INSIG1,CES1,PROX1,CYP21A2,KIT,IFNG,SPP1,CUBN,CYP27A1,DHRS4,HSD17B7,SULT1A3,LGMN,APOA1,NR0B1,HSD17B10,CH25H,PIAS4,LCAT,CYP11A1,TSPO,ACOT8,YWHAH,HSD3B7,GFI1,SEC14L2,SLC27A5,HSD11B2,CYP19A1	-1.591509809	GOBP_STEROID_METABOLIC_PROCESS
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	0.025558871	0.094056646	0.352487858	-0.456578612	-1.42728543	114	PDGFRB,PDGFRA,ESM1,VEGFC,FGF1,FLRT2,FGF7,CDH5,ITGA5,ECM1,CD300LF,GREM1,GDNF,MS4A1,IL27RA,PSPN,EFEMP1	-1.592458331	GOMF_GROWTH_FACTOR_RECEPTOR_BINDING
GOBP_HEART_GROWTH	0.025454528	0.093743215	0.352487858	-0.488531747	-1.431300322	70	RGS4,MEF2C,HAMP,IGF1,GLI1,TBX2,GATA6,GATA4,WNT2,ZFPM2,HEG1,PROX1,RGS2,PI16,S1PR1,TENM4,NOG,RBPJ,FOXC2,DUSP6,SORBS2,BASP1,HEY2,FGF9	-1.594234955	GOBP_HEART_GROWTH
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.025448002	0.093743215	0.352487858	-0.40239861	-1.317391832	225	SFRP4,RAMP3,RAMP2,SERPINE1,APOC1,CCL19,RSPO1,CCL21,HTR2B,APOE,APLN,FCGR2B,SCARF1,DRD4,APOC2,CD81,CALCRL,LILRB4,SYK,ACKR3,GREM1,DAB2,MSR1,STAB1,FCER1G,SIGLEC1,SELE,CD63,LMBR1L,CD14,AP2S1,CLEC9A,ASGR1,RAMP1,CUBN,LRP1,CAV1,CD36,FLOT1,AP2A2,VTN,LILRB1,RNASEK,RAB31,DTNBP1,ITGA4,STAB2,CALY,MRC1,AP1S1,SFTPD,SNCA,B2M,ITGAM	-1.594346303	GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	0.025333683	0.093617011	0.352487858	-0.444333992	-1.395813825	120	SFRP2,HGF,SNAI2,FGF1,FGF7,GPC3,CD34,DACT1,WNT4,FZD2,AR,ROR2,GREM1,DAB2,GDNF,SULF1,WNT2,MLLT3,CTHRC1	-1.59630167	GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS
PID_CD8_TCR_PATHWAY	0.025279525	0.093465633	0.352487858	-0.531494991	-1.499431816	53	CD8B,PRF1,CD3D,GRAP2,CD247,CD3E,CD8A,CD3G,ZAP70,LCK,CD28,CD80,CD86,LCP2,HLA-A,PRKCB,IKBKG,B2M,LAT,PTPRC,CSK,FYN,PAG1,HRAS,RASGRP2,VAV1,PRKCQ,PTPN6	-1.597231095	PID_CD8_TCR_PATHWAY
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	0.025150905	0.09313592	0.287857117	-0.365408276	-1.227291819	478	SFRP4,AXL,CDH13,SERPINE1,APOC1,FOXF1,CCL19,FCN3,RSPO1,TREM2,CCL21,GPC3,STAP1,KLRC2,APOE,APLN,SYT6,FCGR2B,DRD4,APOC2,VSNL1,IL2RB,CD300A,CCR2,NR1H3,STON1,CD300LF,PRAM1,GAS6,PKDCC,FES,CACNA1H,CHRNA6,ALOX15,IL2RG,SYK,COLEC11,CACNA1G,SYP,GREM1,DAB2,SPI1,C2,ADRA2A,GAS1,FCER1G,SELE,SLAMF1,CD63,BLK,NCKAP1L,SCAMP5,RAC2,CYBA,EHD2,CD14,TBC1D4,AP2S1,IFNG,P2RX1,LGALS9,SMPD3,CPLX2,GNAI2,HCK,DOCK2,SIRPG,LRP1,CAV1,RAB3C,IL13RA2,C4B,CD84,CD36,FLOT1,PYCARD,APOA1,FGR,CD151,VTN,LILRB1,ADORA2A,MICAL1,RAB31,HMOX1,DTNBP1,PRKCB,DYSF,VPS4A,RPH3AL,SLC11A1,SIRPA,LRSAM1,SYN1,HLA-F,CALY,CCL2,SFTPD,SNCA,B2M,PTPRC,ITGAM,CSK,SPHK1,C4A,NR1H2,ARRB2,NOD2,VPS28,RAPGEF4,ZP3,CALM3,SYT15	-1.599446376	GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	0.025092386	0.092967816	0.352487858	-0.616847338	-1.533442234	26	CXCR4,CXCL12,COL11A1,PIEZO2,CHRNA10,KIT,KCNQ1,TRPA1,SERPINE2,FYN,HPN	-1.600458037	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
GOBP_RENAL_TUBULE_DEVELOPMENT	0.024528365	0.091212042	0.352487858	-0.474716457	-1.430032172	85	TCF21,FGF1,MEF2C,GPC3,GLI3,DCHS1,WNT4,BCL2,ILK,OSR1,CITED1,GREM1,GDNF	-1.610331392	GOBP_RENAL_TUBULE_DEVELOPMENT
KEGG_ALZHEIMERS_DISEASE	0.024490071	0.09111747	0.352487858	-0.435917549	-1.392626345	145	COX7A1,NDUFA4L2,COX4I2,LPL,APOE,COX4I1,NDUFB7,PLCB2,ATP2A3,NDUFB8,NDUFA1,CACNA1C,UQCR10,UQCR11,COX7C,CALML5,UQCRC1,NDUFS7,COX7B,LRP1,NDUFS4,NDUFA2,UQCRQ,NDUFA10,COX5B,HSD17B10,COX6B1,UQCRB,NDUFA3,NDUFA4,NDUFB1,NDUFB2,UQCRH,COX6C,SNCA,CALM3,NDUFS3,COX8A,IL1B,NDUFS6,NDUFV2,BAD,NDUFAB1,CACNA1F,NDUFS5,NDUFC1,COX5A,NDUFB10	-1.611009956	KEGG_ALZHEIMERS_DISEASE
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.024367056	0.090755111	0.352487858	-0.459149508	-1.440771731	119	KCNE4,KCNJ8,HVCN1,ABCC9,KCNMA1,KCNJ5,KCNA5,KCND3,CACNA1H,KCNH3,CACNA2D3,CACNA1G,CACNA2D4,CATSPER3,CACNA1C,KCNN1,CACNA1A,KCNA3,KCNN3,KCNE5,KCNE1,CACNA2D1,LRRC55,KCNE3,KCNAB3,KCNQ1	-1.613196947	GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	0.024086894	0.089853375	0.352487858	-0.416923608	-1.358699209	200	PDGFRB,ABCG2,INMT,HBB,SLC47A1,CYGB,LTC4S,APOE,MT3,GATA6,BCL2,ALDH1A1,MAOB,HP,ALOX5AP,TXNRD2,NUPR1,GLRX,IPCEF1,CCL3,GSTO1,CES1,SLC7A8,CCL4,MT1A,CCS,MPST,CCL5,BLMH,GPX1,APOM,OPRD1,CD36,FBLN5,PRDX5,GSTM1,GSTZ1,PRDX2,BPHL,SOD3,PARK7,AKR1A1,GSTP1,MGST3,PON1,NEFL,SLC23A1,AIFM1,BAK1,PRDX4,SESN1,MGST2,BAX,KCNC1,MGMT,SCN9A,SLC6A1,RDH12,GSTM2,TLR2,PON3,HBA2,SLC22A18,HBA1,EHMT2,DRD2,PXDNL,FOS,GJC2,ABCB1,CYP2F1,PIM1,GSTM3,CLIC2,SCN2B,TXNDC2,MT2A,TXNDC17,GSTK1,CYP1B1,GSTA1,SLC47A2,GPX7,ESD	-1.618219193	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.023996655	0.089563912	0.352487858	-0.434965595	-1.380361664	138	PDGFRB,PDGFRA,AXL,FLT1,TEK,KDR,BTK,CSF1R,PKDCC,DDR2,FES,ZAP70,TIE1,FLT4,SYK,LCK,ITK,PDGFRL,ROR2,SLA,CLK1,BLK,KIT,EFEMP1,HCK,EFNB3,NTRK3,MATK,DYRK3,FGR	-1.61984929	GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	0.023897424	0.089240564	0.352487858	-0.519184933	-1.484697375	57	THY1,CD200,CD2,ITGA5,VCAM1,ITGAD,JAM3,LCK,ITGB7,CD1D,ITGAX,ITGA7,FLOT1,APOA1,IL10,AGER,FLOT2,ITGA4,SIRPA,CTNNA3,MADCAM1,PTPRC	-1.621648915	GOBP_HETEROTYPIC_CELL_CELL_ADHESION
HALLMARK_HYPOXIA	0.023630388	0.088476568	0.352487858	-0.419612842	-1.363737515	186	DCN,BGN,CXCR4,SERPINE1,COL5A1,GPC3,S100A4,SRPX,SLC2A5,TPST2,TGFBI,BCL2,NAGK,MIF,ACKR3,CDKN1C,SELENBP1,PCK1,GLRX,TGFB3,SLC2A3,LOX,CAV1,HAS1,PRDX5,ANKZF1,PLAC8,CA12,HMOX1,LXN,FAM162A,RBPJ,HEXA,GAA,PFKFB3	-1.626529153	HALLMARK_HYPOXIA
REACTOME_COMPLEX_I_BIOGENESIS	0.023550569	0.088224343	0.352487858	-0.53187971	-1.518838552	56	NDUFB7,NDUFB8,NDUFA1,NDUFA11,NDUFS7,ECSIT,NDUFS4,NDUFA2,NDUFA10,NDUFA13,NDUFA3,NDUFB1,NDUFB2,TMEM186,NDUFB11,NDUFS3,NDUFS6,NDUFV2,NDUFAB1,NDUFS5,NDUFC1,NDUFAF1,NDUFB10,NDUFB9,NDUFAF2,NDUFB6,NDUFA6,NDUFB3,NDUFV1,NDUFB5,NDUFA8	-1.62799859	REACTOME_COMPLEX_I_BIOGENESIS
GOMF_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	0.023433425	0.087831947	0.352487858	-0.622249188	-1.546870881	26	HSD11B1,RDH5,SDR42E2,HSD17B8,HSD17B7,HSD17B10,HSD3B7,HSD11B2,HSD17B2,NSDHL,HSD17B14,HSD17B6,HSD17B3	-1.630164239	GOMF_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	0.023363483	0.087616155	0.352487858	-0.484243844	-1.449659209	83	SLAMF8,GZMA,LEP,HTR2B,APOE,AOC3,MT3,EDN3,HP,S100A1,DDAH2,GDNF,NOSIP,CCS,CYBA,SIRT4,IFNG,GNAI2,SIRT3,ECSIT,CAV1,NDUFA4,FCER2,PARK7,GFI1,SNCA,SDHAF4,NOD2,CALM3,CNR2,IL1B,AGTR1	-1.631462405	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
